episode_nr,time,action,velocity,lane,car1_f_dz,car1_f_dv,car1_b_dz,car1_b_dv,car2_f_dz,car2_f_dv,car2_b_dz,car2_b_dv,car3_f_dz,car3_f_dv,car3_b_dz,car3_b_dv,traffic_flow,weather
1,0.1,0,105,2,0.273,0.343,-0.298,0.367,1,0,-0.355,0.126,0.219,0.092,-0.315,-0.037,1500,mist
1,0.2,1,107,2,0.275,0.301,-0.296,0.326,1,0,-0.355,0.085,0.22,0.051,-0.316,-0.08,1500,mist
1,0.3,1,108,2,0.276,0.271,-0.294,0.296,1,0,-0.354,0.054,0.22,0.02,-0.316,-0.11,1500,mist
1,0.4,1,110,2,0.278,0.245,-0.293,0.269,1,0,-0.354,0.027,0.22,-0.007,-0.317,-0.138,1500,mist
1,0.5,1,111,2,0.279,0.221,-0.291,0.246,1,0,-0.354,0.003,0.22,-0.031,-0.318,-0.162,1500,mist
1,0.6,1,112,2,0.28,0.201,-0.29,0.225,1,0,-0.354,-0.018,0.22,-0.052,-0.319,-0.183,1500,mist
1,0.7,1,113,2,0.281,0.182,-0.289,0.207,1,0,-0.354,-0.037,0.219,-0.071,-0.32,-0.202,1500,mist
1,0.8,1,114,2,0.282,0.166,-0.288,0.191,1,0,-0.355,-0.053,0.219,-0.087,-0.321,-0.219,1500,mist
1,0.9,1,114,2,0.283,0.152,-0.287,0.177,1,0,-0.355,-0.068,0.218,-0.102,-0.322,-0.234,1500,mist
1,1,1,115,2,0.284,0.139,-0.286,0.164,1,0,-0.355,-0.081,0.218,-0.115,-0.323,-0.247,1500,mist
1,1.1,1,115,2,0.285,0.128,-0.285,0.153,1,0,-0.356,-0.092,0.217,-0.126,-0.325,-0.259,1500,mist
1,1.2,1,116,2,0.285,0.118,-0.284,0.143,1,0,-0.356,-0.102,0.216,-0.136,-0.326,-0.269,1500,mist
1,1.3,1,116,2,0.286,0.109,-0.283,0.134,1,0,-0.357,-0.111,0.216,-0.145,-0.328,-0.278,1500,mist
1,1.4,1,117,2,0.286,0.102,-0.283,0.127,1,0,-0.358,-0.119,0.215,-0.153,-0.329,-0.286,1500,mist
1,1.5,1,117,2,0.287,0.095,-0.282,0.12,1,0,-0.358,-0.126,0.214,-0.16,-0.331,-0.293,1500,mist
1,1.6,1,117,2,0.287,0.089,-0.281,0.114,1,0,-0.359,-0.132,0.213,-0.167,-0.333,-0.3,1500,mist
1,1.7,1,118,2,0.288,0.084,-0.281,0.108,1,0,-0.36,-0.138,0.212,-0.172,-0.334,-0.305,1500,mist
1,1.8,1,118,2,0.288,0.079,-0.28,0.104,1,0,-0.361,-0.142,0.211,-0.177,-0.336,-0.31,1500,mist
1,1.9,1,118,2,0.289,0.075,-0.28,0.1,1,0,-0.361,-0.147,0.21,-0.181,-0.338,-0.314,1500,mist
1,2,1,118,2,0.289,0.071,-0.279,0.096,1,0,-0.362,-0.15,0.209,-0.185,-0.34,-0.318,1500,mist
1,2.1,1,119,2,0.29,0.068,-0.279,0.093,1,0,-0.363,-0.154,0.208,-0.188,-0.341,-0.321,1500,mist
1,2.2,1,119,2,0.29,0.065,-0.278,0.09,1,0,-0.364,-0.157,0.207,-0.191,-0.343,-0.324,1500,mist
1,2.3,1,119,2,0.29,0.062,-0.278,0.087,1,0,-0.365,-0.159,0.206,-0.194,-0.345,-0.327,1500,mist
1,2.4,1,119,2,0.291,0.06,-0.277,0.085,1,0,-0.366,-0.161,0.205,-0.196,-0.347,-0.329,1500,mist
1,2.5,1,119,2,0.291,0.058,-0.277,0.083,1,0,-0.367,-0.163,0.204,-0.198,-0.349,-0.331,1500,mist
1,2.6,1,119,2,0.291,0.056,-0.276,0.081,1,0,-0.368,-0.165,0.203,-0.2,-0.35,-0.333,1500,mist
1,2.7,1,119,2,0.292,0.055,-0.276,0.08,1,0,-0.368,-0.167,0.201,-0.201,-0.352,-0.335,1500,mist
1,2.8,1,119,2,0.292,0.054,-0.275,0.078,1,0,-0.369,-0.168,0.2,-0.203,-0.354,-0.336,1500,mist
1,2.9,1,119,2,0.292,0.052,-0.275,0.077,1,0,-0.37,-0.169,0.199,-0.204,-0.356,-0.337,1500,mist
1,3,1,119,2,0.292,0.051,-0.274,0.076,1,0,-0.371,-0.171,0.198,-0.205,-0.358,-0.338,1500,mist
1,3.1,1,119,2,0.293,0.05,-0.274,0.075,1,0,-0.372,-0.171,0.197,-0.206,-0.36,-0.339,1500,mist
1,3.2,1,119,2,0.293,0.049,-0.274,0.074,1,0,-0.373,-0.172,0.196,-0.207,-0.362,-0.34,1500,mist
1,3.3,1,120,2,0.293,0.049,-0.273,0.074,1,0,-0.374,-0.173,0.195,-0.208,-0.364,-0.341,1500,mist
1,3.4,1,120,2,0.294,0.048,-0.273,0.073,1,0,-0.375,-0.174,0.194,-0.208,-0.365,-0.342,1500,mist
1,3.5,1,120,2,0.294,0.048,-0.272,0.072,1,0,-0.376,-0.174,0.192,-0.209,-0.367,-0.342,1500,mist
1,3.6,1,120,2,0.294,0.047,-0.272,0.072,1,0,-0.377,-0.175,0.191,-0.209,-0.369,-0.343,1500,mist
1,3.7,1,120,2,0.294,0.047,-0.272,0.072,1,0,-0.378,-0.175,0.19,-0.21,-0.371,-0.343,1500,mist
1,3.8,1,120,2,0.295,0.046,-0.271,0.071,1,0,-0.379,-0.176,0.189,-0.21,-0.373,-0.344,1500,mist
1,3.9,1,120,2,0.295,0.046,-0.271,0.071,1,0,-0.38,-0.176,0.188,-0.211,-0.375,-0.344,1500,mist
1,4,1,120,2,0.295,0.046,-0.27,0.07,1,0,-0.381,-0.176,0.187,-0.211,-0.377,-0.344,1500,mist
1,4.1,1,120,2,0.295,0.045,-0.27,0.07,1,0,-0.382,-0.177,0.185,-0.211,-0.379,-0.345,1500,mist
1,4.2,1,120,2,0.296,0.045,-0.27,0.07,1,0,-0.383,-0.177,0.184,-0.211,-0.381,-0.345,1500,mist
1,4.3,1,120,2,0.296,0.045,-0.269,0.07,1,0,-0.384,-0.177,0.183,-0.212,-0.383,-0.345,1500,mist
1,4.4,1,120,2,0.296,0.045,-0.269,0.07,1,0,-0.385,-0.177,0.182,-0.212,-0.385,-0.345,1500,mist
1,4.5,1,120,2,0.296,0.044,-0.268,0.069,1,0,-0.386,-0.177,0.181,-0.212,-0.386,-0.346,1500,mist
1,4.6,1,120,2,0.297,0.044,-0.268,0.069,1,0,-0.387,-0.178,0.179,-0.212,-0.388,-0.346,1500,mist
1,4.7,1,120,2,0.297,0.044,-0.268,0.069,1,0,-0.388,-0.178,0.178,-0.212,-0.39,-0.346,1500,mist
1,4.8,1,120,2,0.297,0.044,-0.267,0.069,1,0,-0.389,-0.178,0.177,-0.212,-0.392,-0.346,1500,mist
1,4.9,1,120,2,0.297,0.044,-0.267,0.069,1,0,-0.39,-0.178,0.176,-0.212,-0.394,-0.346,1500,mist
1,5,1,120,2,0.298,0.044,-0.266,0.069,1,0,-0.391,-0.178,0.175,-0.213,-0.396,-0.346,1500,mist
1,5.1,1,120,2,0.298,0.044,-0.266,0.069,1,0,-0.392,-0.178,0.174,-0.213,-0.398,-0.346,1500,mist
1,5.2,1,120,2,0.298,0.044,-0.266,0.069,1,0,-0.393,-0.178,0.172,-0.213,-0.4,-0.346,1500,mist
1,5.3,1,120,2,0.298,0.044,-0.265,0.069,1,0,-0.394,-0.178,0.171,-0.213,-0.402,-0.346,1500,mist
1,5.4,1,120,2,0.299,0.044,-0.265,0.069,1,0,-0.395,-0.178,0.17,-0.213,-0.404,-0.346,1500,mist
1,5.5,1,120,2,0.299,0.044,-0.265,0.069,1,0,-0.396,-0.178,0.169,-0.213,-0.406,-0.346,1500,mist
1,5.6,1,120,2,0.299,0.044,-0.264,0.068,1,0,-0.397,-0.178,0.168,-0.213,-0.408,-0.346,1500,mist
1,5.7,1,120,2,0.299,0.043,-0.264,0.068,1,0,-0.398,-0.178,0.166,-0.213,-0.41,-0.346,1500,mist
