episode_nr,time,action,velocity,lane,car1_f_dz,car1_f_dv,car1_b_dz,car1_b_dv,car2_f_dz,car2_f_dv,car2_b_dz,car2_b_dv,car3_f_dz,car3_f_dv,car3_b_dz,car3_b_dv,traffic_flow,weather
1,3.6,1,120,2,1,0,-0.169,-0.066,0.505,-0.133,-0.456,-0.032,0.084,-0.615,-0.616,-0.591,2500,sunset
1,3.7,1,120,2,1,0,-0.169,-0.066,0.505,-0.134,-0.456,-0.032,0.081,-0.616,-0.619,-0.591,2500,sunset
1,3.8,1,120,2,1,0,-0.169,-0.067,0.504,-0.135,-0.457,-0.033,0.077,-0.616,-0.622,-0.592,2500,sunset
1,3.9,1,120,2,1,0,-0.17,-0.067,0.503,-0.135,-0.457,-0.033,0.074,-0.617,-0.625,-0.592,2500,sunset
1,4,1,120,2,1,0,-0.17,-0.068,0.502,-0.136,-0.457,-0.034,0.07,-0.617,-0.629,-0.593,2500,sunset
1,4.1,1,120,2,1,0,-0.17,-0.068,0.502,-0.136,-0.457,-0.034,0.067,-0.618,-0.632,-0.593,2500,sunset
1,4.2,1,120,2,1,0,-0.171,-0.068,0.501,-0.136,-0.457,-0.034,0.063,-0.618,-0.635,-0.594,2500,sunset
1,4.3,1,120,2,1,0,-0.171,-0.069,0.5,-0.137,-0.457,-0.035,0.06,-0.618,-0.639,-0.594,2500,sunset
1,4.4,1,120,2,1,0,-0.172,-0.069,0.499,-0.137,-0.458,-0.035,0.057,-0.619,-0.642,-0.594,2500,sunset
1,4.5,1,120,2,1,0,-0.172,-0.069,0.499,-0.137,-0.458,-0.035,0.053,-0.619,-0.645,-0.595,2500,sunset
1,4.6,1,120,2,1,0,-0.172,-0.069,0.498,-0.137,-0.458,-0.036,0.05,-0.619,-0.648,-0.595,2500,sunset
1,4.7,1,120,2,1,0,-0.173,-0.07,0.497,-0.138,-0.458,-0.036,0.046,-0.619,-0.652,-0.595,2500,sunset
1,4.8,1,120,2,1,0,-0.173,-0.07,0.496,-0.138,-0.458,-0.036,0.043,-0.62,-0.655,-0.595,2500,sunset
1,4.9,1,120,2,1,0,-0.174,-0.07,0.496,-0.138,-0.459,-0.036,0.039,-0.62,-0.658,-0.595,2500,sunset
1,5,1,120,2,1,0,-0.174,-0.07,0.495,-0.138,-0.459,-0.036,0.036,-0.62,-0.662,-0.595,2500,sunset
1,5.1,1,120,2,1,0,-0.174,-0.07,0.494,-0.138,-0.459,-0.036,0.032,-0.62,-0.665,-0.596,2500,sunset
1,5.2,1,120,2,1,0,-0.175,-0.07,0.493,-0.138,-0.459,-0.036,0.029,-0.62,-0.668,-0.596,2500,sunset
1,5.3,1,120,2,1,0,-0.175,-0.07,0.493,-0.138,-0.459,-0.036,0.026,-0.62,-0.672,-0.596,2500,sunset
1,5.4,1,120,2,1,0,-0.176,-0.07,0.492,-0.138,-0.46,-0.037,0.022,-0.62,-0.675,-0.596,2500,sunset
1,5.5,1,120,2,1,0,-0.176,-0.071,0.491,-0.138,-0.46,-0.037,0.019,-0.62,-0.678,-0.596,2500,sunset
1,5.6,1,120,2,1,0,-0.176,-0.071,0.49,-0.139,-0.46,-0.037,0.015,-0.62,-0.682,-0.596,2500,sunset
1,5.7,1,120,2,1,0,-0.177,-0.071,0.489,-0.139,-0.46,-0.037,0.012,-0.62,-0.685,-0.596,2500,sunset
1,5.8,1,120,2,1,0,-0.177,-0.071,0.489,-0.139,-0.46,-0.037,0.008,-0.62,-0.688,-0.596,2500,sunset
1,5.9,1,120,2,1,0,-0.177,-0.071,0.488,-0.139,-0.461,-0.037,0.005,-0.621,-0.691,-0.596,2500,sunset
1,6,1,120,2,1,0,-0.178,-0.071,0.487,-0.139,-0.461,-0.037,0.001,-0.621,-0.695,-0.596,2500,sunset
1,6.1,1,120,2,1,0,-0.178,-0.071,0.486,-0.139,-0.461,-0.037,0.432,-0.486,-0.002,-0.621,2500,sunset
1,6.2,1,120,2,1,0,-0.179,-0.071,0.486,-0.139,-0.461,-0.037,0.429,-0.486,-0.005,-0.621,2500,sunset
1,6.3,1,120,2,1,0,-0.179,-0.071,0.485,-0.139,-0.462,-0.037,0.426,-0.486,-0.009,-0.621,2500,sunset
1,6.4,1,120,2,1,0,-0.179,-0.071,0.484,-0.139,-0.462,-0.037,0.423,-0.486,-0.012,-0.621,2500,sunset
1,6.5,1,120,2,1,0,-0.18,-0.071,0.483,-0.139,-0.462,-0.037,0.421,-0.486,-0.016,-0.621,2500,sunset
1,6.6,1,120,2,1,0,-0.18,-0.071,0.483,-0.139,-0.462,-0.037,0.418,-0.486,-0.019,-0.621,2500,sunset
1,6.7,1,120,2,1,0,-0.181,-0.071,0.482,-0.139,-0.462,-0.037,0.415,-0.486,-0.023,-0.621,2500,sunset
1,6.8,1,120,2,1,0,-0.181,-0.071,0.481,-0.139,-0.463,-0.037,0.413,-0.486,-0.026,-0.621,2500,sunset
1,6.9,1,120,2,1,0,-0.181,-0.071,0.48,-0.139,-0.463,-0.037,0.41,-0.486,-0.03,-0.621,2500,sunset
1,7,1,120,2,1,0,-0.182,-0.071,0.479,-0.139,-0.463,-0.037,0.407,-0.486,-0.033,-0.621,2500,sunset
1,7.1,1,120,2,1,0,-0.182,-0.071,0.479,-0.139,-0.463,-0.037,0.405,-0.486,-0.036,-0.621,2500,sunset
1,7.2,1,120,2,1,0,-0.183,-0.071,0.478,-0.139,-0.463,-0.037,0.402,-0.486,-0.04,-0.621,2500,sunset
1,7.3,1,120,2,1,0,-0.183,-0.071,0.477,-0.139,-0.464,-0.037,0.399,-0.486,-0.043,-0.621,2500,sunset
1,7.4,1,120,2,1,0,-0.183,-0.071,0.476,-0.139,-0.464,-0.037,0.396,-0.486,-0.047,-0.621,2500,sunset
1,7.5,1,120,2,1,0,-0.184,-0.071,0.476,-0.139,-0.464,-0.037,0.394,-0.486,-0.05,-0.621,2500,sunset
1,7.6,1,120,2,1,0,-0.184,-0.071,0.475,-0.139,-0.464,-0.037,0.391,-0.486,-0.054,-0.621,2500,sunset
1,7.7,1,120,2,1,0,-0.185,-0.071,0.474,-0.139,-0.464,-0.037,0.388,-0.486,-0.057,-0.621,2500,sunset
1,7.8,1,120,2,1,0,-0.185,-0.071,0.473,-0.139,-0.465,-0.037,0.386,-0.486,-0.061,-0.621,2500,sunset
1,7.9,1,120,2,1,0,-0.185,-0.071,0.472,-0.139,-0.465,-0.037,0.383,-0.486,-0.064,-0.621,2500,sunset
1,8,1,120,2,1,0,-0.186,-0.071,0.472,-0.139,-0.465,-0.037,0.38,-0.486,-0.067,-0.621,2500,sunset
1,8.1,1,120,2,1,0,-0.186,-0.071,0.471,-0.139,-0.465,-0.037,0.378,-0.486,-0.071,-0.621,2500,sunset
1,8.2,1,120,2,1,0,-0.187,-0.071,0.47,-0.139,-0.465,-0.037,0.375,-0.486,-0.074,-0.621,2500,sunset
1,8.3,1,120,2,1,0,-0.187,-0.071,0.469,-0.139,-0.466,-0.037,0.372,-0.486,-0.078,-0.621,2500,sunset
1,8.4,1,120,2,1,0,-0.187,-0.071,0.469,-0.139,-0.466,-0.037,0.369,-0.486,-0.081,-0.621,2500,sunset
1,8.5,1,120,2,1,0,-0.188,-0.071,0.468,-0.139,-0.466,-0.037,0.367,-0.486,-0.085,-0.621,2500,sunset
1,8.6,1,120,2,1,0,-0.188,-0.071,0.467,-0.139,-0.466,-0.037,0.364,-0.486,-0.088,-0.621,2500,sunset
1,8.7,1,120,2,1,0,-0.189,-0.071,0.466,-0.139,-0.466,-0.037,0.361,-0.486,-0.092,-0.621,2500,sunset
1,8.8,1,120,2,1,0,-0.189,-0.071,0.466,-0.139,-0.467,-0.037,0.359,-0.486,-0.095,-0.621,2500,sunset
1,8.9,1,120,2,1,0,-0.189,-0.071,0.465,-0.139,-0.467,-0.037,0.356,-0.486,-0.099,-0.621,2500,sunset
1,9,1,120,2,1,0,-0.19,-0.071,0.464,-0.139,-0.467,-0.037,0.353,-0.486,-0.102,-0.621,2500,sunset
1,9.1,1,120,2,1,0,-0.19,-0.071,0.463,-0.139,-0.467,-0.037,0.351,-0.486,-0.105,-0.621,2500,sunset
1,9.2,1,120,2,1,0,-0.191,-0.071,0.462,-0.139,-0.467,-0.037,0.348,-0.486,-0.109,-0.621,2500,sunset
1,9.3,1,120,2,1,0,-0.191,-0.071,0.462,-0.139,-0.468,-0.037,0.345,-0.486,-0.112,-0.621,2500,sunset
1,9.4,1,120,2,1,0,-0.191,-0.071,0.461,-0.139,-0.468,-0.037,0.342,-0.486,-0.116,-0.621,2500,sunset
1,9.5,1,120,2,1,0,-0.192,-0.071,0.46,-0.139,-0.468,-0.037,0.34,-0.486,-0.119,-0.621,2500,sunset
1,9.6,1,120,2,1,0,-0.192,-0.071,0.459,-0.139,-0.468,-0.037,0.337,-0.486,-0.123,-0.621,2500,sunset
1,9.7,1,120,2,1,0,-0.192,-0.071,0.459,-0.139,-0.469,-0.037,0.334,-0.486,-0.126,-0.621,2500,sunset
1,9.8,1,120,2,1,0,-0.193,-0.071,0.458,-0.139,-0.469,-0.037,0.332,-0.486,-0.13,-0.621,2500,sunset
1,9.9,1,120,2,1,0,-0.193,-0.071,0.457,-0.139,-0.469,-0.037,0.329,-0.486,-0.133,-0.621,2500,sunset
1,10,1,120,2,1,0,-0.194,-0.071,0.456,-0.139,-0.469,-0.037,0.326,-0.486,-0.136,-0.621,2500,sunset
1,10.1,1,120,2,1,0,-0.194,-0.071,0.456,-0.139,-0.469,-0.037,0.324,-0.486,-0.14,-0.621,2500,sunset
1,10.2,1,120,2,1,0,-0.194,-0.071,0.455,-0.139,-0.47,-0.037,0.321,-0.486,-0.143,-0.621,2500,sunset
1,10.3,1,120,2,1,0,-0.195,-0.071,0.454,-0.139,-0.47,-0.037,0.318,-0.486,-0.147,-0.621,2500,sunset
1,10.4,1,120,2,1,0,-0.195,-0.071,0.453,-0.139,-0.47,-0.037,0.315,-0.486,-0.15,-0.621,2500,sunset
1,10.5,1,120,2,1,0,-0.196,-0.071,0.452,-0.139,-0.47,-0.037,0.313,-0.486,-0.154,-0.621,2500,sunset
1,10.6,1,120,2,1,0,-0.196,-0.071,0.452,-0.139,-0.47,-0.037,0.31,-0.486,-0.157,-0.621,2500,sunset
1,10.7,1,120,2,1,0,-0.196,-0.071,0.451,-0.139,-0.471,-0.037,0.307,-0.486,-0.161,-0.621,2500,sunset
1,10.8,1,120,2,1,0,-0.197,-0.071,0.45,-0.139,-0.471,-0.037,0.305,-0.486,-0.164,-0.621,2500,sunset
1,10.9,1,120,2,1,0,-0.197,-0.071,0.449,-0.139,-0.471,-0.037,0.302,-0.486,-0.168,-0.621,2500,sunset
1,11,1,120,2,1,0,-0.198,-0.071,0.449,-0.139,-0.471,-0.037,0.299,-0.486,-0.171,-0.621,2500,sunset
1,11.1,1,120,2,1,0,-0.198,-0.071,0.448,-0.139,-0.471,-0.037,0.297,-0.486,-0.174,-0.621,2500,sunset
1,11.2,1,120,2,1,0,-0.198,-0.071,0.447,-0.139,-0.472,-0.037,0.294,-0.486,-0.178,-0.621,2500,sunset
1,11.3,1,120,2,1,0,-0.199,-0.071,0.446,-0.139,-0.472,-0.037,0.291,-0.486,-0.181,-0.621,2500,sunset
1,11.4,1,120,2,1,0,-0.199,-0.071,0.445,-0.139,-0.472,-0.037,0.289,-0.486,-0.185,-0.621,2500,sunset
1,11.5,1,120,2,1,0,-0.2,-0.071,0.445,-0.139,-0.472,-0.037,0.286,-0.486,-0.188,-0.621,2500,sunset
1,11.6,1,120,2,1,0,-0.2,-0.071,0.444,-0.139,-0.472,-0.037,0.283,-0.486,-0.192,-0.621,2500,sunset
1,11.7,1,120,2,1,0,-0.2,-0.071,0.443,-0.139,-0.473,-0.037,0.28,-0.486,-0.195,-0.621,2500,sunset
1,11.8,1,120,2,1,0,-0.201,-0.071,0.442,-0.139,-0.473,-0.037,0.278,-0.486,-0.199,-0.621,2500,sunset
1,11.9,1,120,2,1,0,-0.201,-0.071,0.442,-0.139,-0.473,-0.037,0.275,-0.486,-0.202,-0.621,2500,sunset
1,12,1,120,2,1,0,-0.202,-0.071,0.441,-0.139,-0.473,-0.037,0.272,-0.486,-0.205,-0.621,2500,sunset
1,12.1,1,120,2,1,0,-0.202,-0.071,0.44,-0.139,-0.473,-0.037,0.27,-0.486,-0.209,-0.621,2500,sunset
1,12.2,1,120,2,1,0,-0.202,-0.071,0.439,-0.139,-0.474,-0.037,0.267,-0.486,-0.212,-0.621,2500,sunset
1,12.3,1,120,2,1,0,-0.203,-0.071,0.439,-0.139,-0.474,-0.037,0.264,-0.486,-0.216,-0.621,2500,sunset
1,12.4,1,120,2,1,0,-0.203,-0.071,0.438,-0.139,-0.474,-0.037,0.262,-0.486,-0.219,-0.621,2500,sunset
1,12.5,1,120,2,1,0,-0.204,-0.071,0.437,-0.139,-0.474,-0.037,0.259,-0.486,-0.223,-0.621,2500,sunset
1,12.6,1,120,2,1,0,-0.204,-0.071,0.436,-0.139,-0.475,-0.037,0.256,-0.486,-0.226,-0.621,2500,sunset
1,12.7,1,120,2,1,0,-0.204,-0.071,0.435,-0.139,-0.475,-0.037,0.253,-0.486,-0.23,-0.621,2500,sunset
1,12.8,1,120,2,1,0,-0.205,-0.071,0.435,-0.139,-0.475,-0.037,0.251,-0.486,-0.233,-0.621,2500,sunset
1,12.9,1,120,2,1,0,-0.205,-0.071,0.434,-0.139,-0.475,-0.037,0.248,-0.486,-0.237,-0.621,2500,sunset
1,13,1,120,2,1,0,-0.206,-0.071,0.433,-0.139,-0.475,-0.037,0.245,-0.486,-0.24,-0.621,2500,sunset
1,13.1,1,120,2,1,0,-0.206,-0.071,0.432,-0.139,-0.476,-0.037,0.243,-0.486,-0.243,-0.621,2500,sunset
1,13.2,1,120,2,1,0,-0.206,-0.071,0.432,-0.139,-0.476,-0.037,0.24,-0.486,-0.247,-0.621,2500,sunset
1,13.3,1,120,2,1,0,-0.207,-0.071,0.431,-0.139,-0.476,-0.037,0.237,-0.486,-0.25,-0.621,2500,sunset
1,13.4,1,120,2,1,0,-0.207,-0.071,0.43,-0.139,-0.476,-0.037,0.235,-0.486,-0.254,-0.621,2500,sunset
1,13.5,1,120,2,1,0,-0.207,-0.071,0.429,-0.139,-0.476,-0.037,0.232,-0.486,-0.257,-0.621,2500,sunset
1,13.6,1,120,2,1,0,-0.208,-0.071,0.428,-0.139,-0.477,-0.037,0.229,-0.486,-0.261,-0.621,2500,sunset
1,13.7,1,120,2,1,0,-0.208,-0.071,0.428,-0.139,-0.477,-0.037,0.226,-0.486,-0.264,-0.621,2500,sunset
1,13.8,1,120,2,1,0,-0.209,-0.071,0.427,-0.139,-0.477,-0.037,0.224,-0.486,-0.268,-0.621,2500,sunset
1,13.9,1,120,2,1,0,-0.209,-0.071,0.426,-0.139,-0.477,-0.037,0.221,-0.486,-0.271,-0.621,2500,sunset
1,14,1,120,2,1,0,-0.209,-0.071,0.425,-0.139,-0.477,-0.037,0.218,-0.486,-0.274,-0.621,2500,sunset
1,14.1,1,120,2,1,0,-0.21,-0.071,0.425,-0.139,-0.478,-0.037,0.216,-0.486,-0.278,-0.621,2500,sunset
1,14.2,1,120,2,1,0,-0.21,-0.071,0.424,-0.139,-0.478,-0.037,0.213,-0.486,-0.281,-0.621,2500,sunset
1,14.3,1,120,2,1,0,-0.211,-0.071,0.423,-0.139,-0.478,-0.037,0.21,-0.486,-0.285,-0.621,2500,sunset
1,14.4,1,120,2,1,0,-0.211,-0.071,0.422,-0.139,-0.478,-0.037,0.208,-0.486,-0.288,-0.621,2500,sunset
1,14.5,1,120,2,1,0,-0.211,-0.071,0.422,-0.139,-0.478,-0.037,0.205,-0.486,-0.292,-0.621,2500,sunset
1,14.6,1,120,2,1,0,-0.212,-0.071,0.421,-0.139,-0.479,-0.037,0.202,-0.486,-0.295,-0.621,2500,sunset
1,14.7,1,120,2,1,0,-0.212,-0.071,0.42,-0.139,-0.479,-0.037,0.199,-0.486,-0.299,-0.621,2500,sunset
1,14.8,1,120,2,1,0,-0.213,-0.071,0.419,-0.139,-0.479,-0.037,0.197,-0.486,-0.302,-0.621,2500,sunset
1,14.9,1,120,2,1,0,-0.213,-0.071,0.418,-0.139,-0.479,-0.037,0.194,-0.486,-0.306,-0.621,2500,sunset
1,15,1,120,2,1,0,-0.213,-0.071,0.418,-0.139,-0.479,-0.037,0.191,-0.486,-0.309,-0.621,2500,sunset
1,15.1,1,120,2,1,0,-0.214,-0.071,0.417,-0.139,-0.48,-0.037,0.189,-0.486,-0.312,-0.621,2500,sunset
1,15.2,1,120,2,1,0,-0.214,-0.071,0.416,-0.139,-0.48,-0.037,0.186,-0.486,-0.316,-0.621,2500,sunset
1,15.3,1,120,2,1,0,-0.215,-0.071,0.415,-0.139,-0.48,-0.037,0.183,-0.486,-0.319,-0.621,2500,sunset
1,15.4,1,120,2,1,0,-0.215,-0.071,0.415,-0.139,-0.48,-0.037,0.181,-0.486,-0.323,-0.621,2500,sunset
1,15.5,1,120,2,1,0,-0.215,-0.071,0.414,-0.139,-0.48,-0.037,0.178,-0.486,-0.326,-0.621,2500,sunset
1,15.6,1,120,2,1,0,-0.216,-0.071,0.413,-0.139,-0.481,-0.037,0.175,-0.486,-0.33,-0.621,2500,sunset
1,15.7,1,120,2,1,0,-0.216,-0.071,0.412,-0.139,-0.481,-0.037,0.172,-0.486,-0.333,-0.621,2500,sunset
1,15.8,1,120,2,1,0,-0.217,-0.071,0.411,-0.139,-0.481,-0.037,0.17,-0.486,-0.337,-0.621,2500,sunset
1,15.9,1,120,2,1,0,-0.217,-0.071,0.411,-0.139,-0.481,-0.037,0.167,-0.486,-0.34,-0.621,2500,sunset
1,16,1,120,2,1,0,-0.217,-0.071,0.41,-0.139,-0.482,-0.037,0.164,-0.486,-0.343,-0.621,2500,sunset
1,16.1,1,120,2,1,0,-0.218,-0.071,0.409,-0.139,-0.482,-0.037,0.162,-0.486,-0.347,-0.621,2500,sunset
1,16.2,1,120,2,1,0,-0.218,-0.071,0.408,-0.139,-0.482,-0.037,0.159,-0.486,-0.35,-0.621,2500,sunset
1,16.3,1,120,2,1,0,-0.219,-0.071,0.408,-0.139,-0.482,-0.037,0.156,-0.486,-0.354,-0.621,2500,sunset
1,16.4,1,120,2,1,0,-0.219,-0.071,0.407,-0.139,-0.482,-0.037,0.154,-0.486,-0.357,-0.621,2500,sunset
1,16.5,1,120,2,1,0,-0.219,-0.071,0.406,-0.139,-0.483,-0.037,0.151,-0.486,-0.361,-0.621,2500,sunset
1,16.6,1,120,2,1,0,-0.22,-0.071,0.405,-0.139,-0.483,-0.037,0.148,-0.486,-0.364,-0.621,2500,sunset
1,16.7,1,120,2,1,0,-0.22,-0.071,0.405,-0.139,-0.483,-0.037,0.145,-0.486,-0.368,-0.621,2500,sunset
1,16.8,1,120,2,1,0,-0.221,-0.071,0.404,-0.139,-0.483,-0.037,0.143,-0.486,-0.371,-0.621,2500,sunset
1,16.9,1,120,2,1,0,-0.221,-0.071,0.403,-0.139,-0.483,-0.037,0.14,-0.486,-0.375,-0.621,2500,sunset
1,17,1,120,2,1,0,-0.221,-0.071,0.402,-0.139,-0.484,-0.037,0.137,-0.486,-0.378,-0.621,2500,sunset
1,17.1,1,120,2,1,0,-0.222,-0.071,0.401,-0.139,-0.484,-0.037,0.135,-0.486,-0.381,-0.621,2500,sunset
1,17.2,1,120,2,1,0,-0.222,-0.071,0.401,-0.139,-0.484,-0.037,0.132,-0.486,-0.385,-0.621,2500,sunset
1,17.3,1,120,2,1,0,-0.223,-0.071,0.4,-0.139,-0.484,-0.037,0.129,-0.486,-0.388,-0.621,2500,sunset
1,17.4,1,120,2,1,0,-0.223,-0.071,0.399,-0.139,-0.484,-0.037,0.127,-0.486,-0.392,-0.621,2500,sunset
1,17.5,1,120,2,1,0,-0.223,-0.071,0.398,-0.139,-0.485,-0.037,0.124,-0.486,-0.395,-0.621,2500,sunset
1,17.6,1,120,2,1,0,-0.224,-0.071,0.398,-0.139,-0.485,-0.037,0.121,-0.486,-0.399,-0.621,2500,sunset
1,17.7,1,120,2,1,0,-0.224,-0.071,0.397,-0.139,-0.485,-0.037,0.118,-0.486,-0.402,-0.621,2500,sunset
1,17.8,1,120,2,1,0,-0.224,-0.071,0.396,-0.139,-0.485,-0.037,0.116,-0.486,-0.406,-0.621,2500,sunset
1,17.9,1,120,2,1,0,-0.225,-0.071,0.395,-0.139,-0.485,-0.037,0.113,-0.486,-0.409,-0.621,2500,sunset
1,18,1,120,2,1,0,-0.225,-0.071,0.395,-0.139,-0.486,-0.037,0.11,-0.486,-0.412,-0.621,2500,sunset
1,18.1,1,120,2,1,0,-0.226,-0.071,0.394,-0.139,-0.486,-0.037,0.108,-0.486,-0.416,-0.621,2500,sunset
1,18.2,1,120,2,1,0,-0.226,-0.071,0.393,-0.139,-0.486,-0.037,0.105,-0.486,-0.419,-0.621,2500,sunset
1,18.3,1,120,2,1,0,-0.226,-0.071,0.392,-0.139,-0.486,-0.037,0.102,-0.486,-0.423,-0.621,2500,sunset
1,18.4,1,120,2,1,0,-0.227,-0.071,0.391,-0.139,-0.486,-0.037,0.1,-0.486,-0.426,-0.621,2500,sunset
1,18.5,1,120,2,1,0,-0.227,-0.071,0.391,-0.139,-0.487,-0.037,0.097,-0.486,-0.43,-0.621,2500,sunset
1,18.6,1,120,2,1,0,-0.228,-0.071,0.39,-0.139,-0.487,-0.037,0.094,-0.486,-0.433,-0.621,2500,sunset
1,18.7,1,120,2,1,0,-0.228,-0.071,0.389,-0.139,-0.487,-0.037,0.091,-0.486,-0.437,-0.621,2500,sunset
1,18.8,1,120,2,1,0,-0.228,-0.071,0.388,-0.139,-0.487,-0.037,0.089,-0.486,-0.44,-0.621,2500,sunset
1,18.9,1,120,2,1,0,-0.229,-0.071,0.388,-0.139,-0.487,-0.037,0.086,-0.486,-0.444,-0.621,2500,sunset
1,19,1,120,2,1,0,-0.229,-0.071,0.387,-0.139,-0.488,-0.037,0.083,-0.486,-0.447,-0.621,2500,sunset
1,19.1,1,120,2,1,0,-0.23,-0.071,0.386,-0.139,-0.488,-0.037,0.081,-0.486,-0.45,-0.621,2500,sunset
1,19.2,1,120,2,1,0,-0.23,-0.071,0.385,-0.139,-0.488,-0.037,0.078,-0.486,-0.454,-0.621,2500,sunset
1,19.3,1,120,2,1,0,-0.23,-0.071,0.384,-0.139,-0.488,-0.037,0.075,-0.486,-0.457,-0.621,2500,sunset
1,19.4,1,120,2,1,0,-0.231,-0.071,0.384,-0.139,-0.489,-0.037,0.073,-0.486,-0.461,-0.621,2500,sunset
