episode_nr,time,action,velocity,lane,car1_f_dz,car1_f_dv,car1_b_dz,car1_b_dv,car2_f_dz,car2_f_dv,car2_b_dz,car2_b_dv,car3_f_dz,car3_f_dv,car3_b_dz,car3_b_dv,traffic_flow,weather
1,5.4,1,120,3,0.763,0.017,-1,0,0.34,-0.278,-0.459,-0.097,0.279,-0.477,-0.176,-0.547,2500,sunset
1,5.5,1,120,3,0.763,0.017,-1,0,0.339,-0.279,-0.459,-0.097,0.277,-0.478,-0.179,-0.538,2500,sunset
1,5.6,1,120,3,0.763,0.017,-1,0,0.337,-0.279,-0.46,-0.097,0.274,-0.478,-0.182,-0.529,2500,sunset
1,5.7,1,119,3,0.763,0.03,-1,0,0.336,-0.265,-0.46,-0.084,0.272,-0.464,-0.185,-0.519,2500,sunset
1,5.8,1,118,3,0.763,0.046,-1,0,0.334,-0.249,-0.461,-0.068,0.269,-0.448,-0.188,-0.509,2500,sunset
1,5.9,1,118,3,0.764,0.061,-1,0,0.333,-0.234,-0.461,-0.053,0.267,-0.433,-0.19,-0.498,2500,sunset
1,6,0,117,3,0.764,0.076,-1,0,0.332,-0.219,-0.461,-0.038,0.264,-0.418,-0.193,-0.487,2500,sunset
1,6.1,0,117,3,0.764,0.077,-1,0,0.33,-0.218,-0.461,-0.037,0.262,-0.417,-0.196,-0.478,2500,sunset
1,6.2,0,118,3,0.765,0.07,-1,0,0.329,-0.226,-0.462,-0.044,0.26,-0.425,-0.198,-0.472,2500,sunset
1,6.3,0,118,3,0.765,0.063,-1,0,0.328,-0.232,-0.462,-0.051,0.257,-0.431,-0.201,-0.467,2500,sunset
1,6.4,0,118,3,0.766,0.058,-1,0,0.327,-0.237,-0.462,-0.056,0.255,-0.436,-0.204,-0.462,2500,sunset
1,6.5,0,118,3,0.766,0.053,-1,0,0.325,-0.242,-0.463,-0.061,0.252,-0.441,-0.206,-0.458,2500,sunset
1,6.6,0,118,3,0.766,0.049,-1,0,0.324,-0.246,-0.463,-0.065,0.25,-0.445,-0.209,-0.454,2500,sunset
1,6.7,0,119,3,0.766,0.046,-1,0,0.323,-0.249,-0.463,-0.068,0.247,-0.448,-0.211,-0.451,2500,sunset
1,6.8,0,119,3,0.767,0.044,-1,0,0.321,-0.252,-0.464,-0.07,0.245,-0.451,-0.214,-0.447,2500,sunset
1,6.9,0,119,3,0.767,0.041,-1,0,0.32,-0.254,-0.464,-0.073,0.242,-0.453,-0.216,-0.444,2500,sunset
1,7,0,119,3,0.767,0.039,-1,0,0.318,-0.256,-0.465,-0.075,0.24,-0.455,-0.219,-0.442,2500,sunset
1,7.1,0,119,3,0.767,0.037,-1,0,0.317,-0.259,-0.465,-0.077,0.237,-0.457,-0.221,-0.44,2500,sunset
1,7.2,0,119,3,0.768,0.035,-1,0,0.316,-0.261,-0.465,-0.079,0.235,-0.46,-0.223,-0.438,2500,sunset
1,7.3,0,119,3,0.768,0.032,-1,0,0.314,-0.263,-0.466,-0.082,0.232,-0.462,-0.226,-0.437,2500,sunset
1,7.4,0,119,3,0.768,0.03,-1,0,0.313,-0.265,-0.466,-0.084,0.23,-0.464,-0.228,-0.436,2500,sunset
1,7.5,0,119,3,0.768,0.029,-1,0,0.311,-0.266,-0.467,-0.085,0.227,-0.465,-0.231,-0.435,2500,sunset
1,7.6,0,119,2,0.768,0.027,-1,0,0.31,-0.268,-0.467,-0.087,0.225,-0.467,-0.233,-0.435,2500,sunset
1,7.7,0,119,2,0.769,0.026,-1,0,0.308,-0.269,-0.467,-0.088,0.222,-0.468,-0.235,-0.434,2500,sunset
1,7.8,0,119,2,0.769,0.025,-1,0,0.307,-0.27,-0.468,-0.089,0.22,-0.469,-0.238,-0.433,2500,sunset
1,7.9,0,119,2,0.769,0.024,-1,0,0.305,-0.271,-0.468,-0.09,0.217,-0.47,-0.24,-0.432,2500,sunset
1,8,0,119,2,0.769,0.024,-1,0,0.304,-0.271,-0.469,-0.09,0.215,-0.47,-0.242,-0.432,2500,sunset
1,8.1,0,119,2,0.769,0.024,-1,0,0.303,-0.271,-0.469,-0.09,0.212,-0.47,-0.245,-0.431,2500,sunset
1,8.2,0,119,2,0.769,0.024,-1,0,0.301,-0.272,-0.47,-0.09,0.209,-0.471,-0.247,-0.43,2500,sunset
1,8.3,0,119,2,0.77,0.024,-1,0,0.3,-0.272,-0.47,-0.09,0.207,-0.471,-0.249,-0.429,2500,sunset
1,8.4,0,119,2,0.77,0.023,-1,0,0.298,-0.272,-0.471,-0.091,0.204,-0.471,-0.252,-0.428,2500,sunset
1,8.5,1,120,2,0.77,0.023,-1,0,0.297,-0.272,-0.471,-0.091,0.201,-0.471,-0.254,-0.428,2500,sunset
1,8.6,1,120,2,0.77,0.022,-1,0,0.295,-0.273,-0.472,-0.092,0.199,-0.472,-0.257,-0.428,2500,sunset
1,8.7,1,120,2,0.77,0.022,-1,0,0.293,-0.274,-0.472,-0.092,0.196,-0.473,-0.259,-0.428,2500,sunset
1,8.8,1,120,2,0.77,0.021,-1,0,0.292,-0.274,-0.473,-0.093,0.194,-0.473,-0.261,-0.428,2500,sunset
1,8.9,1,120,2,0.77,0.02,-1,0,0.29,-0.275,-0.473,-0.094,0.191,-0.474,-0.264,-0.428,2500,sunset
1,9,1,120,2,0.77,0.02,-1,0,0.289,-0.275,-0.474,-0.094,0.188,-0.474,-0.266,-0.429,2500,sunset
1,9.1,1,120,2,0.771,0.019,-1,0,0.287,-0.276,-0.474,-0.095,0.186,-0.475,-0.268,-0.429,2500,sunset
1,9.2,1,120,2,0.771,0.019,-1,0,0.286,-0.276,-0.475,-0.095,0.183,-0.475,-0.271,-0.429,2500,sunset
1,9.3,1,120,2,0.771,0.019,-1,0,0.284,-0.277,-0.475,-0.095,0.18,-0.476,-0.273,-0.429,2500,sunset
1,9.4,1,120,2,0.771,0.018,-1,0,0.283,-0.277,-0.476,-0.096,0.178,-0.476,-0.276,-0.429,2500,sunset
1,9.5,1,120,2,0.771,0.018,-1,0,0.281,-0.277,-0.476,-0.096,0.175,-0.476,-0.278,-0.429,2500,sunset
1,9.6,1,120,2,0.771,0.018,-1,0,0.28,-0.277,-0.477,-0.096,0.172,-0.476,-0.28,-0.429,2500,sunset
1,9.7,1,120,2,0.771,0.018,-1,0,0.278,-0.278,-0.478,-0.096,0.17,-0.477,-0.283,-0.429,2500,sunset
1,9.8,1,120,2,0.771,0.017,-1,0,0.277,-0.278,-0.478,-0.097,0.167,-0.477,-0.285,-0.429,2500,sunset
1,9.9,1,120,2,0.771,0.017,-1,0,0.275,-0.278,-0.479,-0.097,0.165,-0.477,-0.288,-0.429,2500,sunset
1,10,1,119,2,0.771,0.022,-1,0,0.274,-0.274,-0.479,-0.092,0.162,-0.473,-0.29,-0.425,2500,sunset
1,10.1,1,119,2,0.772,0.032,-1,0,0.272,-0.264,-0.48,-0.082,0.159,-0.462,-0.292,-0.415,2500,sunset
1,10.2,1,119,2,0.772,0.042,-1,0,0.271,-0.254,-0.48,-0.072,0.157,-0.453,-0.294,-0.405,2500,sunset
1,10.3,1,118,2,0.772,0.051,-1,0,0.269,-0.244,-0.48,-0.063,0.154,-0.443,-0.297,-0.395,2500,sunset
1,10.4,1,118,2,0.772,0.06,-1,0,0.268,-0.235,-0.481,-0.054,0.152,-0.434,-0.299,-0.386,2500,sunset
1,10.5,1,118,2,0.773,0.069,-1,0,0.267,-0.226,-0.481,-0.045,0.15,-0.425,-0.301,-0.377,2500,sunset
1,10.6,1,117,2,0.773,0.078,-1,0,0.265,-0.218,-0.481,-0.036,0.147,-0.417,-0.303,-0.368,2500,sunset
1,10.7,1,117,2,0.774,0.086,-1,0,0.264,-0.209,-0.481,-0.028,0.145,-0.408,-0.305,-0.36,2500,sunset
1,10.8,1,117,2,0.774,0.094,-1,0,0.263,-0.201,-0.481,-0.02,0.143,-0.4,-0.307,-0.352,2500,sunset
1,10.9,1,116,2,0.775,0.102,-1,0,0.262,-0.194,-0.482,-0.012,0.141,-0.393,-0.309,-0.344,2500,sunset
1,11,1,116,2,0.775,0.109,-1,0,0.261,-0.186,-0.482,-0.005,0.138,-0.385,-0.311,-0.337,2500,sunset
1,11.1,1,116,2,0.776,0.116,-1,0,0.26,-0.179,-0.482,0.002,0.136,-0.378,-0.313,-0.329,2500,sunset
1,11.2,1,115,2,0.777,0.123,-1,0,0.259,-0.172,-0.482,0.009,0.134,-0.371,-0.314,-0.323,2500,sunset
1,11.3,1,115,2,0.777,0.13,-1,0,0.258,-0.165,-0.481,0.016,0.132,-0.364,-0.316,-0.316,2500,sunset
1,11.4,1,115,2,0.778,0.136,-1,0,0.257,-0.159,-0.481,0.022,0.13,-0.358,-0.318,-0.309,2500,sunset
1,11.5,1,115,2,0.779,0.143,-1,0,0.256,-0.153,-0.481,0.029,0.128,-0.352,-0.32,-0.303,2500,sunset
1,11.6,1,114,2,0.78,0.149,-1,0,0.256,-0.147,-0.481,0.035,0.126,-0.346,-0.321,-0.297,2500,sunset
1,11.7,0,114,2,0.781,0.155,-1,0,0.255,-0.141,-0.481,0.041,0.124,-0.34,-0.323,-0.291,2500,sunset
1,11.8,0,115,2,0.781,0.142,-1,0,0.254,-0.153,-0.481,0.028,0.122,-0.352,-0.325,-0.304,2500,sunset
1,11.9,0,115,2,0.782,0.127,-1,0,0.253,-0.168,-0.48,0.013,0.12,-0.367,-0.326,-0.318,2500,sunset
1,12,0,116,2,0.783,0.114,-1,0,0.252,-0.181,-0.48,0,0.118,-0.38,-0.328,-0.331,2500,sunset
1,12.1,0,116,2,0.783,0.103,-1,0,0.251,-0.192,-0.481,-0.011,0.116,-0.391,-0.33,-0.343,2500,sunset
1,12.2,0,117,2,0.784,0.093,-1,0,0.25,-0.202,-0.481,-0.021,0.114,-0.401,-0.332,-0.353,2500,sunset
1,12.3,0,117,2,0.784,0.084,-1,0,0.249,-0.211,-0.481,-0.029,0.112,-0.41,-0.334,-0.361,2500,sunset
1,12.4,0,117,2,0.785,0.077,-1,0,0.247,-0.218,-0.481,-0.037,0.109,-0.417,-0.336,-0.368,2500,sunset
1,12.5,0,118,2,0.785,0.071,-1,0,0.246,-0.224,-0.481,-0.043,0.107,-0.423,-0.338,-0.375,2500,sunset
1,12.6,0,118,2,0.786,0.065,-1,0,0.245,-0.23,-0.481,-0.049,0.105,-0.429,-0.34,-0.38,2500,sunset
1,12.7,0,118,2,0.786,0.06,-1,0,0.244,-0.235,-0.482,-0.054,0.102,-0.434,-0.342,-0.385,2500,sunset
1,12.8,0,118,2,0.786,0.056,-1,0,0.242,-0.24,-0.482,-0.058,0.1,-0.439,-0.344,-0.39,2500,sunset
1,12.9,0,118,2,0.787,0.051,-1,0,0.241,-0.244,-0.482,-0.063,0.097,-0.443,-0.347,-0.394,2500,sunset
1,13,0,119,2,0.787,0.047,-1,0,0.24,-0.248,-0.483,-0.067,0.095,-0.447,-0.349,-0.398,2500,sunset
1,13.1,0,119,2,0.787,0.043,-1,0,0.238,-0.252,-0.483,-0.071,0.093,-0.451,-0.351,-0.402,2500,sunset
1,13.2,0,119,1,0.787,0.04,-1,0,0.237,-0.255,-0.483,-0.074,0.09,-0.454,-0.353,-0.405,2500,sunset
1,13.3,0,119,1,0.788,0.037,-1,0,0.236,-0.258,-0.484,-0.077,0.088,-0.457,-0.355,-0.408,2500,sunset
1,13.4,0,119,1,0.788,0.035,-1,0,0.234,-0.26,-0.484,-0.079,0.085,-0.459,-0.357,-0.411,2500,sunset
1,13.5,0,119,1,0.788,0.033,-1,0,0.233,-0.262,-0.484,-0.081,0.083,-0.461,-0.36,-0.413,2500,sunset
1,13.6,0,119,1,0.788,0.031,-1,0,0.231,-0.264,-0.485,-0.083,0.08,-0.463,-0.362,-0.414,2500,sunset
1,13.7,0,119,1,0.789,0.03,-1,0,0.23,-0.265,-0.485,-0.084,0.078,-0.464,-0.364,-0.415,2500,sunset
1,13.8,0,119,1,0.789,0.03,-1,0,0.229,-0.266,-0.486,-0.084,0.075,-0.465,-0.367,-0.416,2500,sunset
1,13.9,0,119,1,0.789,0.029,-1,0,0.227,-0.266,-0.486,-0.085,0.072,-0.465,-0.369,-0.417,2500,sunset
1,14,0,119,1,0.789,0.028,-1,0,0.226,-0.267,-0.487,-0.086,0.07,-0.466,-0.371,-0.417,2500,sunset
1,14.1,1,119,1,0.789,0.027,-1,0,0.224,-0.268,-0.487,-0.087,0.067,-0.467,-0.374,-0.418,2500,sunset
1,14.2,1,119,1,0.789,0.026,-1,0,0.223,-0.269,-0.488,-0.088,0.065,-0.468,-0.376,-0.419,2500,sunset
1,14.3,1,119,1,0.79,0.025,-1,0,0.221,-0.27,-0.488,-0.089,0.062,-0.469,-0.378,-0.42,2500,sunset
1,14.4,1,119,1,0.79,0.024,-1,0,0.22,-0.271,-0.489,-0.09,0.059,-0.47,-0.381,-0.421,2500,sunset
1,14.5,1,120,1,0.79,0.023,-1,0,0.218,-0.272,-0.489,-0.091,0.057,-0.471,-0.383,-0.423,2500,sunset
1,14.6,1,120,1,0.79,0.022,-1,0,0.217,-0.273,-0.49,-0.092,0.054,-0.472,-0.385,-0.423,2500,sunset
1,14.7,1,120,1,0.79,0.021,-1,0,0.215,-0.274,-0.49,-0.093,0.052,-0.473,-0.388,-0.424,2500,sunset
1,14.8,1,120,1,0.79,0.021,-1,0,0.214,-0.274,-0.491,-0.093,0.049,-0.473,-0.39,-0.425,2500,sunset
1,14.9,1,120,1,0.79,0.02,-1,0,0.212,-0.275,-0.491,-0.094,0.046,-0.474,-0.392,-0.425,2500,sunset
1,15,1,120,1,0.79,0.02,-1,0,0.211,-0.275,-0.492,-0.094,0.044,-0.474,-0.395,-0.426,2500,sunset
1,15.1,1,120,1,0.791,0.019,-1,0,0.209,-0.276,-0.492,-0.095,0.041,-0.475,-0.397,-0.426,2500,sunset
1,15.2,1,120,1,0.791,0.019,-1,0,0.207,-0.276,-0.493,-0.095,0.038,-0.475,-0.399,-0.427,2500,sunset
1,15.3,1,120,1,0.791,0.019,-1,0,0.206,-0.277,-0.493,-0.095,0.036,-0.476,-0.402,-0.427,2500,sunset
1,15.4,1,120,1,0.791,0.018,-1,0,0.204,-0.277,-0.494,-0.096,0.033,-0.476,-0.404,-0.427,2500,sunset
1,15.5,1,120,1,0.791,0.018,-1,0,0.203,-0.277,-0.494,-0.096,0.03,-0.476,-0.407,-0.427,2500,sunset
1,15.6,1,120,1,0.791,0.018,-1,0,0.201,-0.277,-0.495,-0.096,0.028,-0.476,-0.409,-0.428,2500,sunset
1,15.7,1,120,1,0.791,0.018,-1,0,0.2,-0.278,-0.495,-0.096,0.025,-0.477,-0.411,-0.428,2500,sunset
1,15.8,1,120,1,0.791,0.017,-1,0,0.198,-0.278,-0.496,-0.097,0.023,-0.477,-0.414,-0.428,2500,sunset
1,15.9,1,120,1,0.791,0.017,-1,0,0.197,-0.278,-0.497,-0.097,0.02,-0.477,-0.416,-0.428,2500,sunset
1,16,1,120,1,0.791,0.017,-1,0,0.195,-0.278,-0.497,-0.097,0.017,-0.477,-0.418,-0.428,2500,sunset
1,16.1,1,120,1,0.792,0.017,-1,0,0.194,-0.278,-0.498,-0.097,0.015,-0.477,-0.421,-0.429,2500,sunset
1,16.2,1,120,1,0.792,0.017,-1,0,0.192,-0.278,-0.498,-0.097,0.012,-0.477,-0.423,-0.429,2500,sunset
1,16.3,1,120,1,0.792,0.017,-1,0,0.19,-0.278,-0.499,-0.097,0.009,-0.477,-0.426,-0.429,2500,sunset
1,16.4,1,120,1,0.792,0.017,-1,0,0.189,-0.279,-0.499,-0.097,0.007,-0.477,-0.428,-0.429,2500,sunset
1,16.5,1,120,1,0.792,0.017,-1,0,0.187,-0.279,-0.5,-0.097,0.004,-0.478,-0.43,-0.429,2500,sunset
1,16.6,1,120,1,0.792,0.017,-1,0,0.186,-0.279,-0.5,-0.097,0.001,-0.478,-0.433,-0.429,2500,sunset
1,16.7,1,120,1,0.792,0.017,-1,0,0.184,-0.279,-0.501,-0.097,0.54,-0.435,-0.001,-0.478,2500,sunset
1,16.8,1,120,1,0.792,0.016,-1,0,0.183,-0.279,-0.501,-0.098,0.537,-0.435,-0.004,-0.478,2500,sunset
1,16.9,1,120,1,0.792,0.016,-1,0,0.181,-0.279,-0.502,-0.098,0.535,-0.436,-0.007,-0.478,2500,sunset
1,17,1,120,1,0.792,0.016,-1,0,0.18,-0.279,-0.503,-0.098,0.532,-0.436,-0.009,-0.478,2500,sunset
1,17.1,1,120,1,0.792,0.016,-1,0,0.178,-0.279,-0.503,-0.098,0.53,-0.437,-0.012,-0.478,2500,sunset
1,17.2,1,120,1,0.793,0.016,-1,0,0.177,-0.279,-0.504,-0.098,0.528,-0.437,-0.015,-0.478,2500,sunset
1,17.3,1,120,1,0.793,0.016,-1,0,0.175,-0.279,-0.504,-0.098,0.525,-0.438,-0.017,-0.478,2500,sunset
1,17.4,1,120,1,0.793,0.016,-1,0,0.173,-0.279,-0.505,-0.098,0.523,-0.438,-0.02,-0.478,2500,sunset
1,17.5,1,120,1,0.793,0.016,-1,0,0.172,-0.279,-0.505,-0.098,0.52,-0.439,-0.023,-0.478,2500,sunset
1,17.6,1,120,1,0.793,0.016,-1,0,0.17,-0.279,-0.506,-0.098,0.518,-0.439,-0.025,-0.478,2500,sunset
1,17.7,1,120,1,0.793,0.016,-1,0,0.169,-0.279,-0.506,-0.098,0.515,-0.44,-0.028,-0.478,2500,sunset
1,17.8,1,120,1,0.793,0.016,-1,0,0.167,-0.279,-0.507,-0.098,0.513,-0.44,-0.031,-0.478,2500,sunset
1,17.9,1,120,1,0.793,0.016,-1,0,0.166,-0.279,-0.507,-0.098,0.51,-0.44,-0.033,-0.478,2500,sunset
1,18,1,120,1,0.793,0.016,-1,0,0.164,-0.279,-0.508,-0.098,0.508,-0.441,-0.036,-0.478,2500,sunset
1,18.1,1,120,1,0.793,0.016,-1,0,0.163,-0.279,-0.508,-0.098,0.506,-0.441,-0.039,-0.478,2500,sunset
1,18.2,1,120,1,0.793,0.016,-1,0,0.161,-0.279,-0.509,-0.098,0.503,-0.441,-0.041,-0.478,2500,sunset
1,18.3,1,120,1,0.794,0.016,-1,0,0.159,-0.279,-0.51,-0.098,0.501,-0.442,-0.044,-0.478,2500,sunset
1,18.4,1,120,1,0.794,0.016,-1,0,0.158,-0.279,-0.51,-0.098,0.498,-0.442,-0.046,-0.478,2500,sunset
1,18.5,1,120,1,0.794,0.016,-1,0,0.156,-0.279,-0.511,-0.098,0.496,-0.442,-0.049,-0.478,2500,sunset
1,18.6,1,120,1,0.794,0.016,-1,0,0.155,-0.279,-0.511,-0.098,0.493,-0.442,-0.052,-0.478,2500,sunset
1,18.7,1,120,1,0.794,0.016,-1,0,0.153,-0.279,-0.512,-0.098,0.491,-0.443,-0.054,-0.478,2500,sunset
1,18.8,1,120,1,0.794,0.016,-1,0,0.152,-0.279,-0.512,-0.098,0.488,-0.443,-0.057,-0.478,2500,sunset
1,18.9,1,120,1,0.794,0.016,-1,0,0.15,-0.279,-0.513,-0.098,0.486,-0.443,-0.06,-0.478,2500,sunset
1,19,1,120,1,0.794,0.016,-1,0,0.149,-0.279,-0.513,-0.098,0.483,-0.443,-0.062,-0.478,2500,sunset
1,19.1,1,120,1,0.794,0.016,-1,0,0.147,-0.279,-0.514,-0.098,0.481,-0.443,-0.065,-0.478,2500,sunset
1,19.2,1,120,1,0.794,0.016,-1,0,0.145,-0.279,-0.514,-0.098,0.479,-0.444,-0.068,-0.478,2500,sunset
1,19.3,1,120,1,0.794,0.016,-1,0,0.144,-0.279,-0.515,-0.098,0.476,-0.444,-0.07,-0.478,2500,sunset
1,19.4,1,120,1,0.795,0.016,-1,0,0.142,-0.279,-0.516,-0.098,0.474,-0.444,-0.073,-0.478,2500,sunset
1,19.5,1,120,1,0.795,0.016,-1,0,0.141,-0.279,-0.516,-0.098,0.471,-0.444,-0.076,-0.478,2500,sunset
1,19.6,1,120,1,0.795,0.016,-1,0,0.139,-0.279,-0.517,-0.098,0.469,-0.444,-0.078,-0.478,2500,sunset
1,19.7,1,120,1,0.795,0.016,-1,0,0.138,-0.279,-0.517,-0.098,0.466,-0.444,-0.081,-0.478,2500,sunset
